,Account,Post,Tag,Likes,Comments
426,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",37,[]
427,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",37,"['Wow', 'What happen?', 'Yas your right']"
428,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",38,"['hey check out my profile and follow if you wan !! and can we exchange likes', 'Please follow @Minas2940 ', 'She is nice ']"
429,sandsarah2000,"Soobin is soo pretty
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",52,"['Yess', '', 'True']"
430,sandsarah2000,"Tonight at 9:30PM who's ready?
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",41,"['', 'I am']"
431,sandsarah2000,"Tomorrow ep 8
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",52,"['Mmmm ... She looks sad ?', 'first date always be awkward moment. But why she look like that ', 'O  why she look like that ']"
432,sandsarah2000,"Tomorrow ep 8 soo excited. 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",51,"['WHAAT THEY WENT ON A DATE LMFAOOO', 'They are so adorable', 'Together', 'Are they in date????', 'Yas me to so excited ep 8 ', 'They look so cute, and he looks so happy. She looks sad though.  I bet she must have gotten a message from her mom that ruined the moment.', '']"
433,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",36,"['I hope shes not dreaming that always what happens in the movies', ""Can't wait""]"
434,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",31,"[""can't wait until they translate the episode to my language "", 'THX', 'Her reaction theyre so cute', 'I like you too']"
435,sandsarah2000,"Its out!!! OST Part 3 called 'I Wish You'
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",39,['What tittle In english?']
436,sandsarah2000,"Filmed from yesterday. 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",31,"['He look Good ', 'his hair growing so long wahhhhh']"
437,sandsarah2000,"OST Part 3 will be released at 6PM in Seoul time. 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",90,"[""yeah!! it could be the last song played during junwoo's confession or the one played in the 1st teaser. either way, im excited "", 'Wow she is so cute girl ', 'Shes so sweet ', '']"
438,sandsarah2000,"Tonight at 9:30PM 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",74,['']
439,sandsarah2000,"Junwoo (Ong Seong Wu) is having fun. You can also see Soobin (Kim Hyang Gi) above. Seem like soobin is meeting her father or.....
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",79,"['', 'i keep wondering who subin is meeting but i cannot recognize the other person. maybe she is meeting her father, whom we have never seen before ', 'She ia really meet with her father ?']"
440,sandsarah2000,"Jealousy Hwi Young and Romi
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",79,"['Nice ', 'I hate THEM so much ']"
441,sandsarah2000,"Seem like Soobin's mum accepted him. 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",86,"[""... staring with this face feels I'm in heaven "", 'i hope so! maybe junwoo managed to change her impression of him with that introduction ', ""I doubt it. I think that as soon as her mom finds out that he transferred, and that he has no money she's going to object. I see a very bumpy road for Jun Woo and Soo Bin in the future."", 'Looks like he was trying to make an impression on soo Bins mom because she know she calls the shots']"
442,sandsarah2000,"Everyone is starring at soowoo (soobin and junwoo)
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",196,"[' at this rate, their feelings for each other might be known to the class hahahahha if they make it so obvious!! but its super cute ~~', 'is there a chance to extend more episodes of this kdrama..  their tandem was so lovely ', 'On what day is the episode usually shown?']"
443,sandsarah2000,"Tomorrow at 9:30PM who is ready?
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",227,"['me super... ', 'junwoo dont care abt the game. he just dont want soobin to get hurt ']"
444,sandsarah2000,"She is so beautiful like a princess 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",313,"['... so beautiful.. ', 'she is getting even more beautiful ', ""i thought she's Son Ye Jin at very young age looks like her...really.  May she be goin' to have great career tooBigBreak""]"
445,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",104,"['Wow ', ' ~ ~', '', ' ...', '', '   ...', 'What movie is this', 'Maybe he saw Soo Bin with Hwi Young ', 'This is the scene in ep5..when junwoo was feeling guilty to soobin bcoz he vented his anger to her at school..but he dunno how to say sorry to soobin..']"
446,sandsarah2000,"Ong Seong Wu reaction to Soobin and Soobin's mum action sooo emotional poor Soobin. 
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",203,"['yes he was in tears because the acting was so real he got emotional', '', 'Yas your right ', '', '~~ ! !!', '      ~']"
447,sandsarah2000,# #kimhyanggi #KimHyangGi #sweetrevenge #momentof18 #momentofeighteen #AtEighteen #ateighteen #momentof18subindo #koreandrama #kdramamovie_ #jtbcdrama #jtbc #kbsdrama #kbs #birthday #OngSeongWu #ongseongwoo #wannaone #fantagio #produce101 #0809 ##happy_kimsmell_day,"['열여덟의순간', 'kimhyanggi', 'kimhyanggi', 'sweetrevenge', 'momentof18', 'momentofeighteen', 'ateighteen', 'ateighteen', 'momentof18subindo', 'koreandrama', 'kdramamovie_', 'jtbcdrama', 'jtbc', 'kbsdrama', 'kbs', 'birthday', 'ongseongwu', 'ongseongwoo', 'wannaone', 'fantagio', 'produce101', '0809', 'happy_kimsmell_day']",94,"['Happy birthday soo bin shi ', 'Happy birthday to you dear... ', '', 'HAPPY HAPPY BIRTHDAY BEAUTIFUL LOVELY CUTIE @kim.hyanggi', '!   ', 'Hbd']"
448,sandsarah2000,#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone,"['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",44,"['So cute moment ', 'Cant wait for the other episode to come out', ""it's hard to wait ... but it's worth the wait ."", 'Hope jtbc have this behind the scene also', '', '  ']"
449,sandsarah2000,"Yunwoo confessed to Soobin
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",42,"[""Aah! I can't wait until the ep is subbed. Waiting until next week is going to be torture."", 'oh my... ']"
450,sandsarah2000," sooo cute
#kdramamovie_ #kdrama #momentofeighteen #momentof18 #18 #korean #korea #drama #schooldrama #ageofyouth #kimhyanggi #ongseongwu #shinseungho #kbsdrama #kbs #kpop @kimsmell1 @osw_onge #sweetrevenge #seoul #jtbc #tongtong @seungho__shin @jtbcdrama # #jtbcdrama #AtEighteen @booboo2injo @the_springhome #ateighteen #ongseongwuandkimhyanggi #romantic #kdramaromance #hoteldelluna #ongseongwoo #ongseongwoofanart #wannaone","['kdramamovie_', 'kdrama', 'momentofeighteen', 'momentof18', '18', 'korean', 'korea', 'drama', 'schooldrama', 'ageofyouth', 'kimhyanggi', 'ongseongwu', 'shinseungho', 'kbsdrama', 'kbs', 'kpop', 'sweetrevenge', 'seoul', 'jtbc', 'tongtong', '열여덟의순간', 'jtbcdrama', 'ateighteen', 'ateighteen', 'ongseongwuandkimhyanggi', 'romantic', 'kdramaromance', 'hoteldelluna', 'ongseongwoo', 'ongseongwoofanart', 'wannaone']",28,['Wow Omo your right ']
